user,content,collect,forward,comment,like,userUrl
0,文娱头版,"#人事动态# 上海广播电视台、上海文化广播影视集团有限公司东方卫视中心（上海东方娱乐传媒集团有限公司）总监、总经理、党委副书记，影视剧中心主任王磊卿履新上海文化广播影视集团有限公司副总裁。

近日，抗疫题材时代报告剧《在一起》举行片花首发仪式。国家广播电视总局电视剧司司长高长力、中共 展开全文c",收藏,转发 1,评论 1,2,https://weibo.com/6619752934?refer_flag=1001030103_
0,电视剧在一起,,收藏,转发 7931,评论 27819,81948,https://weibo.com/7457593700?refer_flag=1001030103_
0,万象新闻,#电视剧在一起#由国家广电总局指导，国家卫健委和上海市委宣传部支持，上海广播电视台、耀客传媒、尚世影业共同出品的抗疫题材时代报告剧《在一起》部分主创首次亮相#耀客发布会#，分享拍摄期间克服时间紧、任务重、档期调配困难、反季节拍摄等困难，在各方支持、业内同仁帮衬下，目前已完成绝大多数内 展开全文c,收藏,转发 1,评论,6,https://weibo.com/7469181621?refer_flag=1001030103_
0,真实的涛声yti,,收藏,转发,评论,2,https://weibo.com/5879410367?refer_flag=1001030103_
08月07日 19:05 转赞人数超过10,FionaZipp,【强推！逆行天使#在一起之我叫大连# 将大连刻入命的小伙如何抗疫】#万象新闻# @邓伦@李沁#在一起# 抗疫题材时代报告剧《在一起》在上海举行片花首发仪式。该剧由上海广播电视台、耀客传媒、尚世影业共同出品，以抗疫期间各行各业真实的人物、故事为基础，讲述平凡人的挺身而出。《在一起》目前已经完 展开全文c,收藏,转发 2,评论 6,13,https://weibo.com/6074185655?refer_flag=1001030103_
0,金山传播,,收藏,转发,评论,0,https://weibo.com/1924853635?refer_flag=1001030103_
0,文化上海,黄晓明你演周总理不要侮辱伟人，你扮出来的总理是一付凶像，一对奸象，一点不像，从形像到气质你都不过关，你侮辱周总理会遭人骂的，好自为自吧:《黄晓明新戏演周总理，造型过关但气质不足，朱亚文珠玉在前难超越》由上海广播电视台、北京完美影视传媒等联合出品，赵宁宇编剧、刘江执导的建党100周年献 展开全文c,收藏,转发,评论,0,https://weibo.com/2683772833?refer_flag=1001030103_
0,新郑那些事,,收藏,转发,评论,1,https://weibo.com/6002658442?refer_flag=1001030103_
0,影视资讯小站,"上海广播电视台筹备的两部重大现实题材电视剧
一部是功勋
还有一部是战上海
都快开机了",收藏,转发,评论 1,1,https://weibo.com/7417149343?refer_flag=1001030103_
08月06日 20:24 转赞人数超过10,微博视频台,【正在直播：《老房装电梯 品质好“升”活》大型媒体行动宝山专场】老旧住宅加装电梯，是解决“悬空”老、弱、病、残等特殊群体下楼难问题的根本办法。但老房加装电梯并非易事。上海广播电视台忠实记录，见证了城市精细化治理的不断推进和市民自治共享理念的逐步普及，与您分享装梯背后的故事。 展开全文c,收藏,转发 1,评论,18,https://weibo.com/5512188486?refer_flag=1001030103_
0,微博网络剧,,收藏,转发 38,评论 95,1403,https://weibo.com/3134793090?refer_flag=1001030103_
0,忧郁蓝天世界,【《在一起》首曝催泪片花，将于10月播出】重点抗疫题材时代报告剧《在一起》由国家广电总局组织指导，上海广播电视台和耀客传媒、尚世影业共同出品，集结国内现实主义题材创作领域的优秀编剧、导演和一线演员，通过再现疫情中平凡人的身姿，记录这段集体记忆。《在一起》从2月开始策划，3月各单元剧本 展开全文c,收藏,转发,评论 1,0,https://weibo.com/1923083522?refer_flag=1001030103_
0,健康上海12320,,收藏,转发 1,评论,0,https://weibo.com/2372649470?refer_flag=1001030103_
0,电视剧光荣与梦想,"全网首部抗疫电视剧——《在一起》首发预告
据悉，近日耀客传媒，尚世影业以及上海广播电视台共同出品的抗疫题材的时代剧《在一起》发布了预告！抗疫时代剧《在一起》即将开拍的时候，著名编剧六六说：“我不能仅靠几篇文章就能搞创作，我要去一线武汉找那些打动我的人和事，《在一起》这部剧会提炼出1 展开全文c",收藏,转发 679,评论 574,5913,https://weibo.com/7486900240?refer_flag=1001030103_
0,影视葛二蛋,,收藏,转发 21,评论 28,116,https://weibo.com/5565206512?refer_flag=1001030103_
08月05日 19:00,上海杨浦,"新剧资讯｜由上海广播电视台、耀客传媒、尚世影业共同出品的抗疫剧《#在一起# 》首发预告片花。L微博电视剧的微博视频

◆《生命的拐点》编剧@梁振华_天地梁心、董哲，导演@张黎、韩晓军，主演张嘉译@周一围 @谭卓 @Crystal张天爱 @梅婷

◆《摆渡人》编剧@编剧高璇 @任宝茹 ，导演@导演沈严 展开全文c",收藏,转发,评论,1,https://weibo.com/1989143312?refer_flag=1001030103_
08月05日 17:24,FionaZipp,,收藏,转发,评论 5,5,https://weibo.com/6074185655?refer_flag=1001030103_
0,文化上海,#暑期嘉年华##新剧资讯# 由上海广播电视台、北京完美影视传媒、北京完美蓬瑞影视、德清完美蓬程影视、海宁伏榆文化、企鹅影视联合出品，赵宁宇编剧、刘江执导的建党100周年献礼大剧《#光荣与梦想# 》正在热拍，近日发布预告片花！阵容强大，值得期待！ L微博视频台的微博视频,收藏,转发,评论 1,0,https://weibo.com/2683772833?refer_flag=1001030103_
0,不做饭泡粥,由国家广电总局指导，国家卫健委和上海市委宣传部支持，上海广播电视台、耀客传媒、尚世影业共同出品的抗疫题材时代报告剧《在一起》今日首发概念海报。#在一起真实# 十个故事，讲述平凡人的挺身而出，小人物也是大英雄，我们在一起。#在一起太好哭了# 看着这一张张没有面孔的形象，是多少背后无名英雄 展开全文c,收藏,转发 78,评论 122,572,https://weibo.com/6100411626?refer_flag=1001030103_
0,文娱头版,"#人事动态# 上海广播电视台、上海文化广播影视集团有限公司东方卫视中心（上海东方娱乐传媒集团有限公司）总监、总经理、党委副书记，影视剧中心主任王磊卿履新上海文化广播影视集团有限公司副总裁。

近日，抗疫题材时代报告剧《在一起》举行片花首发仪式。国家广播电视总局电视剧司司长高长力、中共 展开全文c",收藏,转发 1,评论 1,2,https://weibo.com/6619752934?refer_flag=1001030103_
0,电视剧在一起,,收藏,转发 7931,评论 27819,81948,https://weibo.com/7457593700?refer_flag=1001030103_
0,万象新闻,#电视剧在一起#由国家广电总局指导，国家卫健委和上海市委宣传部支持，上海广播电视台、耀客传媒、尚世影业共同出品的抗疫题材时代报告剧《在一起》部分主创首次亮相#耀客发布会#，分享拍摄期间克服时间紧、任务重、档期调配困难、反季节拍摄等困难，在各方支持、业内同仁帮衬下，目前已完成绝大多数内 展开全文c,收藏,转发 1,评论,6,https://weibo.com/7469181621?refer_flag=1001030103_
0,真实的涛声yti,,收藏,转发,评论,2,https://weibo.com/5879410367?refer_flag=1001030103_
08月07日 19:05 转赞人数超过10,FionaZipp,【强推！逆行天使#在一起之我叫大连# 将大连刻入命的小伙如何抗疫】#万象新闻# @邓伦@李沁#在一起# 抗疫题材时代报告剧《在一起》在上海举行片花首发仪式。该剧由上海广播电视台、耀客传媒、尚世影业共同出品，以抗疫期间各行各业真实的人物、故事为基础，讲述平凡人的挺身而出。《在一起》目前已经完 展开全文c,收藏,转发 2,评论 6,13,https://weibo.com/6074185655?refer_flag=1001030103_
0,金山传播,,收藏,转发,评论,0,https://weibo.com/1924853635?refer_flag=1001030103_
0,文化上海,黄晓明你演周总理不要侮辱伟人，你扮出来的总理是一付凶像，一对奸象，一点不像，从形像到气质你都不过关，你侮辱周总理会遭人骂的，好自为自吧:《黄晓明新戏演周总理，造型过关但气质不足，朱亚文珠玉在前难超越》由上海广播电视台、北京完美影视传媒等联合出品，赵宁宇编剧、刘江执导的建党100周年献 展开全文c,收藏,转发,评论,0,https://weibo.com/2683772833?refer_flag=1001030103_
0,新郑那些事,,收藏,转发,评论,1,https://weibo.com/6002658442?refer_flag=1001030103_
0,影视资讯小站,"上海广播电视台筹备的两部重大现实题材电视剧
一部是功勋
还有一部是战上海
都快开机了",收藏,转发,评论 1,1,https://weibo.com/7417149343?refer_flag=1001030103_
08月06日 20:24 转赞人数超过10,微博视频台,【正在直播：《老房装电梯 品质好“升”活》大型媒体行动宝山专场】老旧住宅加装电梯，是解决“悬空”老、弱、病、残等特殊群体下楼难问题的根本办法。但老房加装电梯并非易事。上海广播电视台忠实记录，见证了城市精细化治理的不断推进和市民自治共享理念的逐步普及，与您分享装梯背后的故事。 展开全文c,收藏,转发 1,评论,18,https://weibo.com/5512188486?refer_flag=1001030103_
0,微博网络剧,,收藏,转发 38,评论 95,1403,https://weibo.com/3134793090?refer_flag=1001030103_
0,忧郁蓝天世界,【《在一起》首曝催泪片花，将于10月播出】重点抗疫题材时代报告剧《在一起》由国家广电总局组织指导，上海广播电视台和耀客传媒、尚世影业共同出品，集结国内现实主义题材创作领域的优秀编剧、导演和一线演员，通过再现疫情中平凡人的身姿，记录这段集体记忆。《在一起》从2月开始策划，3月各单元剧本 展开全文c,收藏,转发,评论 1,0,https://weibo.com/1923083522?refer_flag=1001030103_
0,健康上海12320,,收藏,转发 1,评论,0,https://weibo.com/2372649470?refer_flag=1001030103_
0,电视剧光荣与梦想,"全网首部抗疫电视剧——《在一起》首发预告
据悉，近日耀客传媒，尚世影业以及上海广播电视台共同出品的抗疫题材的时代剧《在一起》发布了预告！抗疫时代剧《在一起》即将开拍的时候，著名编剧六六说：“我不能仅靠几篇文章就能搞创作，我要去一线武汉找那些打动我的人和事，《在一起》这部剧会提炼出1 展开全文c",收藏,转发 679,评论 574,5913,https://weibo.com/7486900240?refer_flag=1001030103_
0,影视葛二蛋,,收藏,转发 21,评论 28,116,https://weibo.com/5565206512?refer_flag=1001030103_
08月05日 19:00,上海杨浦,"新剧资讯｜由上海广播电视台、耀客传媒、尚世影业共同出品的抗疫剧《#在一起# 》首发预告片花。L微博电视剧的微博视频

◆《生命的拐点》编剧@梁振华_天地梁心、董哲，导演@张黎、韩晓军，主演张嘉译@周一围 @谭卓 @Crystal张天爱 @梅婷

◆《摆渡人》编剧@编剧高璇 @任宝茹 ，导演@导演沈严 展开全文c",收藏,转发,评论,1,https://weibo.com/1989143312?refer_flag=1001030103_
08月05日 17:24,FionaZipp,,收藏,转发,评论 5,5,https://weibo.com/6074185655?refer_flag=1001030103_
0,文化上海,#暑期嘉年华##新剧资讯# 由上海广播电视台、北京完美影视传媒、北京完美蓬瑞影视、德清完美蓬程影视、海宁伏榆文化、企鹅影视联合出品，赵宁宇编剧、刘江执导的建党100周年献礼大剧《#光荣与梦想# 》正在热拍，近日发布预告片花！阵容强大，值得期待！ L微博视频台的微博视频,收藏,转发,评论 1,0,https://weibo.com/2683772833?refer_flag=1001030103_
0,不做饭泡粥,由国家广电总局指导，国家卫健委和上海市委宣传部支持，上海广播电视台、耀客传媒、尚世影业共同出品的抗疫题材时代报告剧《在一起》今日首发概念海报。#在一起真实# 十个故事，讲述平凡人的挺身而出，小人物也是大英雄，我们在一起。#在一起太好哭了# 看着这一张张没有面孔的形象，是多少背后无名英雄 展开全文c,收藏,转发 78,评论 122,572,https://weibo.com/6100411626?refer_flag=1001030103_
